ward_spatial,longitude,latitude
11,-87.64456732,41.83215037
3,-87.62015419,41.82916465
27,-87.65132251,41.90527405
27,-87.65635193,41.8852569
28,-87.65770556,41.86963117
25,-87.67026756,41.85382546
11,-87.66595523,41.83175917
11,-87.65486557,41.82651869
14,-87.71382052,41.80086546
41,-87.80144976,41.97944451
31,-87.74345285,41.93543769
35,-87.71627322,41.92430371
26,-87.7145753,41.91298456
35,-87.68972602,41.93434345
43,-87.65242412,41.91863099
26,-87.69846352,41.90210769
24,-87.71568844,41.86359152
24,-87.70840682,41.86473393
24,-87.71912612,41.85533176
28,-87.73605957,41.88514918
27,-87.69069229,41.88269909
27,-87.68559013,41.88326311
27,-87.70729923,41.89135386
27,-87.70678211,41.89142535
28,-87.72273664,41.87864865
28,-87.73159819,41.87764741
28,-87.72903431,41.87548543
36,-87.72483865,41.90610339
37,-87.75702665,41.90249509
37,-87.75108694,41.89618486
29,-87.76778643,41.88337357
37,-87.75872812,41.89084418
37,-87.74763481,41.88841449
24,-87.73451853,41.86303307
24,-87.71426895,41.8565754
22,-87.7167333,41.83906369
28,-87.7449661,41.89202615
28,-87.71195436,41.88668456
27,-87.69994265,41.88615105
42,-87.61667137,41.88498749
27,-87.65014428,41.89187527
27,-87.65597925,41.88507021
4,-87.60989185,41.83427843
34,-87.65577128,41.87139617
11,-87.63368999,41.8351864
15,-87.69315821,41.80193316
16,-87.68529321,41.78201522
12,-87.69726171,41.81673112
21,-87.66753073,41.67688086
10,-87.53321406,41.7191192
7,-87.55870798,41.73560778
10,-87.55269684,41.71128238
10,-87.56857727,41.67569419
10,-87.56807533,41.67624678
10,-87.56566134,41.67640245
10,-87.54428129,41.68323909
35,-87.69869312,41.9469903
46,-87.65727961,41.97106397
29,-87.7699347,41.89552731
24,-87.71714854,41.86595861
28,-87.68724878,41.86566334
28,-87.74279358,41.89257364
37,-87.72273889,41.89461265
28,-87.70903489,41.88247124
27,-87.69477878,41.88136555
28,-87.71416762,41.87690174
24,-87.7240746,41.87099953
1,-87.65786545,41.89282114
42,-87.62760264,41.89886434
34,-87.65840081,41.88127154
23,-87.72192702,41.78439128
20,-87.63219112,41.81614057
20,-87.63315091,41.8138634
20,-87.66392435,41.80183977
16,-87.65038195,41.79485198
4,-87.60094919,41.81041649
3,-87.61483185,41.81330467
3,-87.61521505,41.81148119
16,-87.65954244,41.77331877
16,-87.65227416,41.7738371
6,-87.63900583,41.7768782
20,-87.63322448,41.78289566
16,-87.6640675,41.78896925
16,-87.68344345,41.78683996
6,-87.61086468,41.76043827
17,-87.63750717,41.75467509
21,-87.63689489,41.73906187
21,-87.63533779,41.73165479
21,-87.6518727,41.69288944
20,-87.62943322,41.78657463
6,-87.63300933,41.7618955
17,-87.65402325,41.74800292
6,-87.63727954,41.74916984
8,-87.59287917,41.72561412
6,-87.61510501,41.72565316
10,-87.56207695,41.64944469
10,-87.5560743,41.71108018
10,-87.53976994,41.70840865
9,-87.63250126,41.71770958
9,-87.61812032,41.67555317
37,-87.76261434,41.89643643
37,-87.72315495,41.8909305
24,-87.71273462,41.87066437
27,-87.6447692,41.89476768
23,-87.74160875,41.79571091
21,-87.64503951,41.73097603
21,-87.6526046,41.67965496
21,-87.64650702,41.68017001
39,-87.72811185,41.96033969
36,-87.7911562,41.93702613
19,-87.68112868,41.70293238
21,-87.65964742,41.6722121
9,-87.6244923,41.71205662
21,-87.66111285,41.68103708
21,-87.64140521,41.67400123
10,-87.54851239,41.67744215
10,-87.53612843,41.67766251
10,-87.54627627,41.65018574
27,-87.70876237,41.89794547
37,-87.74395261,41.90864403
24,-87.72716871,41.86275162
24,-87.72413593,41.86034784
27,-87.70356139,41.88804929
27,-87.69922117,41.88573898
27,-87.69058104,41.88047393
28,-87.71365129,41.87693566
28,-87.70996833,41.87568963
22,-87.70823199,41.84063101
19,-87.6697104,41.69511186
7,-87.562693,41.73546212
21,-87.6439027,41.69207552
4,-87.61975432,41.83696054
3,-87.61836761,41.82610214
12,-87.69051152,41.82126419
14,-87.71573871,41.80191262
10,-87.53735239,41.70926352
21,-87.65377033,41.71616732
9,-87.621484,41.68101828
10,-87.56947169,41.67667782
10,-87.56916335,41.67396364
9,-87.63191376,41.65813015
10,-87.58924475,41.65873957
10,-87.55036891,41.73403571
10,-87.55830722,41.72214527
9,-87.63625332,41.72044428
9,-87.62684453,41.7103034
10,-87.56687347,41.67673617
10,-87.53013023,41.69480814
20,-87.66621963,41.80154611
16,-87.67403459,41.79840402
16,-87.67287369,41.79861945
20,-87.65232126,41.80282317
20,-87.65901849,41.79983331
3,-87.61653021,41.7963709
23,-87.71884435,41.77299071
4,-87.60267821,41.81188365
3,-87.61524611,41.81576163
15,-87.64518793,41.80967435
16,-87.6487154,41.77725226
20,-87.61348079,41.7768982
6,-87.60809485,41.76693059
20,-87.62700126,41.79112047
16,-87.65388372,41.78917478
16,-87.64643244,41.78720033
6,-87.63503796,41.758293
17,-87.66119727,41.76377801
17,-87.64708488,41.76114015
6,-87.61930493,41.74585771
21,-87.6556602,41.69336892
50,-87.68556346,41.99754088
36,-87.73479569,41.90887621
37,-87.73763443,41.90001563
37,-87.75844643,41.89602381
24,-87.73813331,41.8707461
24,-87.71803531,41.86042683
25,-87.70340242,41.84259444
27,-87.71103864,41.89400561
28,-87.72162741,41.88225951
28,-87.70779345,41.88563637
27,-87.69533163,41.8840787
24,-87.70496827,41.86979195
24,-87.72110991,41.8683042
27,-87.65481974,41.89810536
36,-87.75888587,41.91775517
32,-87.66348575,41.92004519
26,-87.72365974,41.90732356
36,-87.73227641,41.90925196
25,-87.70792039,41.84769399
28,-87.72312419,41.88436492
24,-87.71335468,41.86754032
28,-87.74258829,41.87979999
3,-87.63555506,41.81277872
20,-87.6657177,41.8034547
20,-87.66397238,41.80368401
20,-87.63300754,41.80864798
3,-87.61763965,41.80309629
4,-87.6023483,41.82026484
16,-87.66086273,41.77730604
6,-87.64219561,41.77167116
20,-87.62098607,41.78227306
16,-87.66049067,41.78977298
16,-87.65089007,41.79079552
17,-87.63826803,41.7509255
17,-87.65429798,41.76440735
9,-87.60799729,41.70805242
6,-87.63756924,41.74972015
6,-87.63778752,41.7450294
10,-87.56372675,41.64954083
10,-87.54368014,41.7298737
10,-87.53996165,41.72261385
21,-87.6479896,41.68969046
10,-87.57088202,41.67685797
35,-87.71321532,41.9322458
48,-87.66164374,41.9855396
43,-87.63690691,41.92100363
29,-87.76874731,41.89639884
24,-87.73467536,41.86264371
24,-87.72527054,41.85739372
24,-87.71357344,41.8567651
24,-87.70574004,41.85663906
24,-87.705288,41.86538824
28,-87.7326357,41.88410322
27,-87.71350313,41.89486325
27,-87.69921563,41.88219161
27,-87.69479854,41.87652943
27,-87.64905287,41.90422698
15,-87.66960163,41.81334786
16,-87.66066566,41.79657635
20,-87.64642513,41.80039969
4,-87.59486686,41.8128648
3,-87.61262313,41.81425536
15,-87.66850903,41.79094093
16,-87.66540525,41.79159758
17,-87.65511237,41.76989572
17,-87.66350496,41.76763514
17,-87.66233785,41.76785358
20,-87.60425216,41.79567871
17,-87.65431508,41.74036331
8,-87.59496147,41.74491488
7,-87.5556283,41.7495581
7,-87.55367925,41.74717763
3,-87.62095934,41.8560397
25,-87.64516503,41.8607107
4,-87.61905741,41.84668746
15,-87.69276871,41.80326849
3,-87.62976683,41.85614504
11,-87.63396564,41.85511045
43,-87.64367025,41.92434098
29,-87.77098939,41.89257467
28,-87.74631293,41.88493767
29,-87.75508573,41.87077056
24,-87.71360375,41.85783792
27,-87.69857495,41.88436972
28,-87.70145286,41.87763889
28,-87.69681684,41.86858277
24,-87.71008106,41.87312301
21,-87.628957,41.69824359
21,-87.64422572,41.70664292
21,-87.66578719,41.68492756
10,-87.56503,41.68188599
10,-87.57083687,41.67652905
10,-87.56929343,41.67706059
9,-87.62082437,41.70558756
9,-87.61985795,41.69393633
9,-87.62524842,41.70596897
37,-87.75210681,41.89015874
24,-87.72691857,41.87065672
24,-87.73023124,41.85987629
25,-87.69123616,41.84753372
28,-87.73738801,41.87436815
27,-87.65412732,41.89765638
22,-87.70886843,41.83831365
22,-87.73575331,41.84089092
48,-87.6564685,41.99175804
37,-87.72664463,41.90234461
29,-87.77482619,41.89680927
24,-87.75208715,41.86963377
24,-87.72390215,41.85304559
28,-87.708744,41.88247433
28,-87.73504595,41.87449663
27,-87.6581656,41.8997513
26,-87.71138762,41.91390898
1,-87.69198579,41.92146104
32,-87.67160071,41.93532177
32,-87.66789802,41.91087558
24,-87.73551149,41.8662852
24,-87.72097832,41.86001296
25,-87.69350571,41.85689795
25,-87.69111444,41.85353047
28,-87.71072458,41.88777122
28,-87.70912288,41.88672232
24,-87.72190537,41.87280541
28,-87.74325787,41.88012962
28,-87.72728729,41.87459914
27,-87.6547848,41.89800914
36,-87.67883791,41.89100605
27,-87.6862896,41.89013787
22,-87.73575722,41.84102258
3,-87.6339504,41.86629201
3,-87.63375941,41.86431295
11,-87.65007116,41.83832958
3,-87.62145583,41.83320384
4,-87.61815959,41.82824431
23,-87.74338542,41.80113179
32,-87.65616491,41.91168363
24,-87.73330438,41.86334241
24,-87.72585723,41.85973386
28,-87.70637584,41.88249308
28,-87.73978406,41.87932562
16,-87.68059294,41.77432478
17,-87.65826584,41.77085389
6,-87.61252072,41.76676782
5,-87.59113042,41.79775624
16,-87.65264627,41.7882785
16,-87.65173856,41.78016067
17,-87.64082416,41.75450223
8,-87.60407539,41.72407814
9,-87.62282916,41.70782137
21,-87.63090863,41.70368677
16,-87.67170214,41.80019715
18,-87.68554731,41.74371607
17,-87.65636095,41.77122432
16,-87.64423446,41.77322076
6,-87.63695571,41.77226598
20,-87.59586769,41.78080137
20,-87.62021353,41.78866812
20,-87.62638161,41.79065879
16,-87.64243159,41.78120136
16,-87.6636683,41.79241789
16,-87.66357858,41.78904455
5,-87.59780283,41.76105612
6,-87.61018154,41.7656426
6,-87.60858071,41.75373586
17,-87.66649753,41.76105231
17,-87.65372461,41.73712139
6,-87.63631369,41.74917282
8,-87.58700489,41.72530404
32,-87.67255203,41.93134008
29,-87.76203827,41.88173405
24,-87.7071549,41.8636072
24,-87.71066992,41.85862491
28,-87.73987362,41.88555524
28,-87.72790785,41.88240265
28,-87.73737206,41.87393918
27,-87.6834613,41.8904763
20,-87.65908162,41.80224735
20,-87.64568478,41.80017849
15,-87.66902957,41.79120882
15,-87.66748005,41.77694308
16,-87.65965663,41.77746621
17,-87.6563846,41.76527928
6,-87.63844769,41.77270288
16,-87.64140688,41.78491394
20,-87.63243799,41.78661722
20,-87.63240662,41.78378886
16,-87.65378316,41.78528663
16,-87.65310761,41.78618962
6,-87.61087386,41.76083507
6,-87.62775044,41.7623089
17,-87.65011794,41.76464826
17,-87.67384536,41.76319554
17,-87.6665364,41.76252826
17,-87.67305456,41.75960327
17,-87.66395334,41.75554972
9,-87.62195072,41.70874657
27,-87.65262646,41.89082663
25,-87.6463673,41.85883967
25,-87.68344231,41.85179886
11,-87.66596434,41.83213128
4,-87.61884094,41.834226
21,-87.63178165,41.70315211
10,-87.55405575,41.70967605
9,-87.62778615,41.72105513
10,-87.56936897,41.67577313
9,-87.62486502,41.69139387
9,-87.61799664,41.67691804
9,-87.61998222,41.67290597
21,-87.64225517,41.70052054
21,-87.65424607,41.70149849
7,-87.56280508,41.72228135
21,-87.64380388,41.72906083
18,-87.66575302,41.732607
9,-87.62600616,41.68224257
9,-87.62160936,41.67921333
10,-87.53128901,41.68365511
10,-87.54438164,41.6490527
10,-87.53611021,41.65740705
15,-87.68495558,41.81193594
20,-87.65973623,41.80758492
20,-87.6590427,41.80074781
20,-87.65295774,41.80029186
3,-87.61854509,41.80085557
15,-87.69662951,41.77631922
6,-87.64360998,41.77021837
20,-87.60794051,41.7760885
20,-87.62285878,41.79135731
20,-87.62867128,41.78495532
18,-87.68212094,41.75887267
8,-87.58507629,41.74797923
7,-87.56909517,41.72908182
16,-87.67287937,41.7988253
20,-87.65549835,41.80846591
20,-87.65556295,41.80716116
20,-87.6609218,41.806582
20,-87.65685024,41.80351022
16,-87.66318316,41.79997087
20,-87.64904689,41.80088686
20,-87.65344673,41.79924844
15,-87.66602709,41.78335359
15,-87.66862327,41.77469556
6,-87.61978391,41.76777067
20,-87.63204225,41.78932858
16,-87.66247989,41.7930501
4,-87.59974522,41.81491921
3,-87.61356271,41.81252718
16,-87.6736824,41.7839348
15,-87.6676158,41.78366855
15,-87.6705968,41.77743773
16,-87.67174321,41.77538285
17,-87.6618573,41.76908826
17,-87.66056505,41.76622248
6,-87.61198527,41.76599071
20,-87.62744894,41.79219753
20,-87.62644933,41.79317252
16,-87.65199051,41.78989772
8,-87.59994889,41.7500804
7,-87.55611384,41.74796862
7,-87.56151332,41.73833166
10,-87.54512551,41.74461613
8,-87.59871861,41.71396064
44,-87.63885161,41.93618357
37,-87.75858328,41.88812677
28,-87.74191937,41.89386467
27,-87.71706884,41.89149257
27,-87.70559267,41.89271757
28,-87.72485233,41.87553909
16,-87.67404815,41.79888435
16,-87.6728624,41.79820774
20,-87.65729043,41.80350392
20,-87.65413969,41.79904925
13,-87.72545282,41.77836177
17,-87.6647899,41.76872969
16,-87.65288823,41.77762025
17,-87.66355472,41.76934472
6,-87.62738531,41.77109081
20,-87.62701516,41.79164727
6,-87.61087702,41.76097142
6,-87.64338258,41.76209393
17,-87.65751295,41.75352207
18,-87.69129342,41.75863807
16,-87.66993041,41.79878087
16,-87.67108148,41.7964842
15,-87.6451605,41.80763068
4,-87.60866052,41.81012711
15,-87.64156141,41.80919802
16,-87.65269788,41.77037999
6,-87.64128861,41.77278938
6,-87.6344273,41.77529855
20,-87.60674433,41.77617685
20,-87.59567412,41.77602439
20,-87.62746882,41.79295063
16,-87.66003219,41.79200966
16,-87.65513995,41.79071291
5,-87.58667575,41.77581831
7,-87.58137761,41.76584188
17,-87.66465959,41.76390501
7,-87.55488534,41.7471616
14,-87.73292371,41.81320711
20,-87.66330338,41.80458556
20,-87.61038549,41.80287499
4,-87.60217004,41.82049501
15,-87.66762283,41.78394302
15,-87.67108165,41.77652678
16,-87.6504271,41.77641807
16,-87.64991874,41.77682722
6,-87.63841186,41.77329782
16,-87.64182979,41.78531844
16,-87.64717418,41.79183429
16,-87.65253572,41.78386909
8,-87.58727354,41.76031262
17,-87.65010354,41.73805123
21,-87.64261655,41.73174612
36,-87.74911787,41.91624314
35,-87.7159415,41.94194861
41,-87.82041064,41.99069873
45,-87.76291812,41.96977804
39,-87.71769728,41.97274295
10,-87.5584201,41.72138412
10,-87.55528095,41.70670759
21,-87.66445938,41.72996129
21,-87.65964442,41.6882957
21,-87.66069096,41.67786106
21,-87.63097255,41.68614413
9,-87.61620564,41.67616978
29,-87.74615925,41.87341043
27,-87.70729114,41.8910905
27,-87.69775875,41.88479888
24,-87.71526537,41.87253333
27,-87.64958274,41.90484371
22,-87.73298102,41.84732116
20,-87.65786742,41.80233451
20,-87.65463624,41.79834119
16,-87.64943388,41.7971279
16,-87.64842638,41.79714301
3,-87.61772666,41.8062
3,-87.61981969,41.79920466
4,-87.59630533,41.80508817
11,-87.64058179,41.81866561
3,-87.63326039,41.81844191
16,-87.67410262,41.77342021
16,-87.64974145,41.76991383
20,-87.63395881,41.78656149
16,-87.65640509,41.79264994
16,-87.64539754,41.78920521
7,-87.56915011,41.75830713
7,-87.56666542,41.75624789
6,-87.61084527,41.75952501
17,-87.6579602,41.76070946
6,-87.64298113,41.74726127
6,-87.61530194,41.74475701
7,-87.55210872,41.74759189
10,-87.55356044,41.74039016
7,-87.56010267,41.71209749
9,-87.62179577,41.70152281
9,-87.61874958,41.69761145
16,-87.67356832,41.79902556
20,-87.62747426,41.7931564
16,-87.64190611,41.7866922
16,-87.64721238,41.79324127
16,-87.652465,41.78112583
15,-87.67573202,41.78887184
5,-87.56712183,41.77226349
6,-87.60468532,41.75887158
17,-87.6512745,41.76246569
17,-87.64941411,41.73841042
37,-87.76096388,41.89249378
24,-87.72671217,41.86492914
28,-87.69504936,41.87458927
28,-87.69743205,41.86857608
28,-87.69750251,41.86746281
28,-87.73765151,41.87757498
20,-87.63192111,41.81293496
16,-87.67156932,41.79542429
5,-87.60077849,41.80025594
17,-87.67469225,41.76778278
17,-87.65511416,41.76996434
6,-87.63898154,41.77052126
6,-87.62889112,41.77260014
20,-87.60249654,41.77460046
16,-87.64104166,41.78985396
20,-87.62663897,41.78896777
16,-87.66042371,41.78342619
16,-87.66348311,41.78156194
5,-87.59436156,41.76893988
6,-87.6147706,41.75935678
17,-87.6495242,41.76160307
8,-87.58479536,41.73448737
8,-87.60185845,41.72600585
20,-87.66324582,41.80237635
20,-87.6519655,41.80812566
20,-87.65174901,41.80054093
13,-87.79551957,41.79180562
13,-87.73335633,41.77723447
16,-87.64962628,41.76541997
6,-87.6375174,41.76621596
16,-87.64104528,41.78999121
20,-87.63820526,41.78145431
20,-87.62867983,41.78609474
15,-87.67734243,41.78997325
15,-87.67577411,41.78985487
17,-87.64960202,41.76465587
7,-87.55248598,41.74983812
10,-87.54627363,41.74081801
21,-87.65054554,41.67052839
10,-87.54333071,41.73136254
10,-87.53491337,41.71820891
7,-87.55748461,41.72846684
21,-87.63273324,41.73343564
21,-87.66346989,41.69002982
19,-87.68025557,41.68047554
9,-87.62688569,41.68916706
21,-87.63269405,41.68043008
10,-87.56735376,41.67444124
20,-87.61467242,41.77616539
20,-87.60675044,41.77644012
20,-87.62936728,41.78448147
16,-87.66221188,41.78223428
8,-87.58927335,41.76019344
8,-87.60121276,41.75207243
8,-87.6091363,41.7242016
16,-87.67185343,41.78007377
16,-87.68018675,41.7784575
16,-87.6734822,41.77646017
16,-87.67279906,41.76971686
16,-87.66195518,41.77307812
17,-87.65997815,41.77029484
6,-87.63901633,41.77640291
6,-87.63594616,41.77328229
6,-87.63192239,41.76808397
20,-87.61134148,41.77330718
20,-87.60305759,41.77668659
20,-87.63200087,41.79177175
16,-87.65202234,41.79110177
7,-87.5839256,41.76333155
17,-87.64215959,41.75841406
17,-87.65539191,41.75931566
21,-87.6433948,41.74262141
8,-87.57979422,41.72652183
27,-87.66442873,41.88207504
25,-87.67609372,41.85518727
25,-87.64718887,41.8626444
25,-87.6525181,41.85751767
11,-87.64646207,41.82893605
14,-87.70541466,41.78595871
16,-87.66622258,41.79650617
20,-87.64249224,41.79880359
11,-87.63911509,41.81693855
15,-87.64232058,41.8091825
16,-87.65211203,41.76770859
6,-87.62780743,41.76804888
20,-87.61102489,41.77379403
16,-87.65637164,41.79138166
16,-87.65010021,41.78403389
5,-87.59923889,41.76573016
5,-87.59738067,41.7645761
10,-87.54385432,41.74178803
8,-87.57626412,41.73678564
8,-87.59138886,41.72653732
9,-87.60756261,41.70769657
21,-87.63093107,41.69587382
39,-87.730879,41.97594289
9,-87.62666861,41.69317868
21,-87.64909324,41.70530077
21,-87.64502519,41.67261026
21,-87.65720731,41.73553336
9,-87.62777078,41.72039552
9,-87.63484578,41.71132751
10,-87.56925958,41.67434424
10,-87.56857265,41.67532378
21,-87.63769632,41.67077359
10,-87.54921007,41.66402442
1,-87.69324292,41.91726315
32,-87.670447,41.92439601
32,-87.67090171,41.91367029
32,-87.66980763,41.91147753
36,-87.72415438,41.90500141
37,-87.7513946,41.89337181
25,-87.69342622,41.85447332
27,-87.69619207,41.88346292
3,-87.63531075,41.81361452
15,-87.6738642,41.81007659
15,-87.67264072,41.80969362
15,-87.66538665,41.80961877
15,-87.64440572,41.80732011
20,-87.64423571,41.80225321
3,-87.61905268,41.80630916
13,-87.72425228,41.77563235
3,-87.615625,41.81781304
16,-87.64752331,41.77816532
37,-87.72654966,41.89915055
37,-87.74730925,41.89468161
28,-87.7543601,41.88471842
28,-87.74633517,41.88554327
24,-87.73083753,41.86269826
24,-87.72468752,41.86141214
28,-87.70413301,41.87507127
28,-87.73621225,41.87578261
28,-87.73437004,41.87489352
27,-87.67473772,41.88929495
22,-87.7342199,41.84744518
21,-87.63071192,41.69041724
9,-87.6182676,41.68046525
4,-87.60264992,41.81179925
3,-87.62080994,41.81220076
4,-87.60858652,41.81149
15,-87.66641456,41.78411392
17,-87.65575566,41.76792456
20,-87.59474236,41.78558543
16,-87.65445368,41.79120673
16,-87.65879458,41.78656844
16,-87.65792478,41.78153667
16,-87.6465002,41.78564176
7,-87.58509534,41.76590636
5,-87.59549561,41.76573102
8,-87.59238171,41.75343286
6,-87.62901816,41.76228361
17,-87.64008504,41.75310049
17,-87.65187177,41.75854307
17,-87.67640785,41.7613933
17,-87.66466491,41.76411086
17,-87.67162873,41.74998901
17,-87.65374904,41.73800552
7,-87.55596905,41.73953591
21,-87.63829873,41.73232254
18,-87.66340239,41.73427418
21,-87.63091349,41.68426557
9,-87.62672191,41.68501097
10,-87.56258731,41.65107216
21,-87.64585228,41.73488152
21,-87.64820109,41.73256363
21,-87.6660026,41.72958216
19,-87.6687355,41.68635369
21,-87.64988715,41.68781415
9,-87.62185472,41.67829715
21,-87.63672334,41.67699682
21,-87.6354504,41.67490949
10,-87.52862118,41.70901414
10,-87.5445884,41.68909563
43,-87.64023595,41.9289019
43,-87.65208419,41.91359586
24,-87.7349646,41.87218759
24,-87.72961545,41.86278468
24,-87.72184211,41.86555683
24,-87.70687717,41.85370346
10,-87.56321979,41.65160562
10,-87.54920997,41.71646585
21,-87.63675934,41.67843812
9,-87.6270797,41.67630604
24,-87.72603234,41.87210616
24,-87.72643007,41.85582747
24,-87.71064663,41.85780275
25,-87.69130955,41.85408994
37,-87.72535568,41.89249491
27,-87.69727026,41.88134355
27,-87.69775371,41.8767479
15,-87.67029532,41.81310136
16,-87.67356644,41.79895695
20,-87.65225798,41.80026129
11,-87.64204916,41.81598278
15,-87.64518606,41.80960576
17,-87.66180698,41.76731273
17,-87.65867537,41.76712793
16,-87.65447874,41.79216219
16,-87.65744245,41.78181792
16,-87.65305691,41.7841743
8,-87.5988415,41.75404951
6,-87.61550017,41.75540121
17,-87.64254971,41.7537195
17,-87.6471114,41.76218817
6,-87.64258962,41.75043798
7,-87.55107805,41.74373713
9,-87.61926578,41.69762556
27,-87.66297373,41.88181039
34,-87.65507799,41.88000105
25,-87.64154502,41.85530578
12,-87.67162047,41.82343788
23,-87.73468945,41.79598624
14,-87.71572886,41.80155019
25,-87.65670968,41.85561035
4,-87.61814435,41.84642915
11,-87.66179961,41.84008534
11,-87.63368818,41.83511708
15,-87.68914105,41.78847348
14,-87.71572294,41.80133272
21,-87.65417609,41.7096657
10,-87.56933692,41.68055671
21,-87.63906225,41.67203791
9,-87.6407612,41.6689598
9,-87.63838498,41.66990329
14,-87.71741148,41.80636904
20,-87.66518288,41.80143984
20,-87.66042042,41.80703576
16,-87.6631574,41.79898593
20,-87.64414095,41.80368631
4,-87.60227324,41.8197758
6,-87.64125776,41.7694746
6,-87.63684858,41.76745178
17,-87.65364127,41.75999881
17,-87.64420512,41.74211892
17,-87.64764196,41.736924
8,-87.57057502,41.74106241
19,-87.68654482,41.69481569
8,-87.59217182,41.72537548
7,-87.56061397,41.71311964
37,-87.75798313,41.91515516
37,-87.74884323,41.88928505
24,-87.72415512,41.86098857
28,-87.72544009,41.88497534
27,-87.6949095,41.87721966
14,-87.69896295,41.79124491
14,-87.71396331,41.80289995
18,-87.69322946,41.75902383
18,-87.69005502,41.75804885
2,-87.63536017,41.90540091
27,-87.64054454,41.90126038
27,-87.64781389,41.88590488
34,-87.65588089,41.88001102
11,-87.66872096,41.83347983
11,-87.65006777,41.82772357
3,-87.62146671,41.83371529
4,-87.61974617,41.83436417
13,-87.72855898,41.78561465
24,-87.69747008,41.84940874
22,-87.71461877,41.85075
28,-87.74375775,41.8943449
16,-87.65289342,41.79771166
20,-87.64370713,41.79892139
4,-87.60410595,41.82358187
16,-87.65233912,41.77632348
6,-87.64360786,41.7701388
6,-87.61977413,41.76728818
6,-87.60651741,41.77113519
16,-87.6628433,41.7874501
16,-87.65191814,41.7799092
6,-87.635536,41.7650841
17,-87.64200179,41.75269075
7,-87.55878045,41.75747401
9,-87.62671391,41.70685993
9,-87.62474778,41.69373759
25,-87.64548851,41.85291515
12,-87.67059064,41.82470888
21,-87.64680039,41.70611635
19,-87.66949105,41.71718715
21,-87.64988915,41.68788263
10,-87.56493814,41.67445964
9,-87.6187012,41.67471897
9,-87.62610199,41.70206782
10,-87.5989242,41.65067234
10,-87.56567635,41.65157905
10,-87.55447646,41.73229579
21,-87.65171254,41.73352987
21,-87.65597284,41.70923515
9,-87.62564082,41.71028632
19,-87.66870306,41.68490491
21,-87.63692103,41.68115406
9,-87.62554835,41.68101126
10,-87.57178597,41.68319888
42,-87.62492017,41.90183462
25,-87.6463622,41.85868023
11,-87.63205546,41.8394554
26,-87.69045564,41.906372
26,-87.68917594,41.90449263
24,-87.72341268,41.8596705
24,-87.70839404,41.86427845
24,-87.71434195,41.85914132
24,-87.71356568,41.85649072
24,-87.70621244,41.85501287
25,-87.69458949,41.85272142
28,-87.73927969,41.89019805
27,-87.71100683,41.89291666
36,-87.69373354,41.89366303
24,-87.71936501,41.8704283
1,-87.67654037,41.90634673
15,-87.67022183,41.8101162
16,-87.67170601,41.80033438
16,-87.6734936,41.79631823
16,-87.66389396,41.80068585
18,-87.73876528,41.73486999
4,-87.60369096,41.81731319
3,-87.6176528,41.82359365
15,-87.6736412,41.78689406
15,-87.6676804,41.7861891
16,-87.67714793,41.77663968
16,-87.66127929,41.77782925
17,-87.66239386,41.7698398
17,-87.66288095,41.76830268
16,-87.65231923,41.77210587
20,-87.60867485,41.77698029
20,-87.62596208,41.79073589
17,-87.64199974,41.75261395
6,-87.64348963,41.74422574
8,-87.57664028,41.74443678
8,-87.58782514,41.72509128
9,-87.62620505,41.70648224
21,-87.62965662,41.69823539
30,-87.73192652,41.9443424
32,-87.68215641,41.91526866
16,-87.65019434,41.76745016
6,-87.63508167,41.76669672
16,-87.65145845,41.78928753
7,-87.55421159,41.75215594
7,-87.56041022,41.74543604
10,-87.5433989,41.74443967
10,-87.54259993,41.73970824
19,-87.70456043,41.69466142
10,-87.53565253,41.70551606
9,-87.63887876,41.70724927
9,-87.6251625,41.71124324
19,-87.67201893,41.68752802
19,-87.66849071,41.69061615
21,-87.65954868,41.6845918
10,-87.56992918,41.67667427
10,-87.56856325,41.67456924
10,-87.56735717,41.67471567
4,-87.62267538,41.84326065
39,-87.72492181,41.97463516
4,-87.61816267,41.82841208
14,-87.70267274,41.785994
20,-87.65058446,41.80257354
20,-87.63487731,41.80713013
16,-87.64313916,41.79693472
15,-87.66785571,41.78644313
16,-87.67367873,41.7837976
17,-87.67412927,41.76726554
16,-87.65962247,41.77622557
6,-87.62712492,41.76817738
5,-87.59306954,41.79770592
20,-87.6196402,41.79226169
15,-87.67746735,41.78881786
18,-87.68150853,41.76232259
24,-87.73331448,41.86366879
24,-87.72222531,41.86086052
24,-87.72045804,41.85993304
24,-87.71442158,41.86191862
27,-87.7153853,41.89377925
27,-87.70200983,41.88216378
27,-87.70020774,41.88051379
28,-87.69572234,41.87262377
28,-87.69264215,41.86810998
28,-87.72999477,41.87676866
47,-87.68911371,41.96297537
19,-87.67007801,41.70265716
21,-87.6487219,41.73172082
21,-87.64504141,41.73104462
10,-87.56975097,41.6770571
9,-87.62207535,41.67101951
9,-87.63648707,41.6698043
20,-87.62804643,41.79301021
16,-87.64933341,41.78124952
5,-87.59143703,41.77008135
17,-87.65081733,41.76470662
6,-87.63734237,41.74799575
8,-87.60176493,41.73653277
8,-87.60368738,41.73184778
9,-87.61683193,41.698606
21,-87.62842776,41.69952486
9,-87.62598519,41.69318671
26,-87.71812503,41.91155021
32,-87.68313971,41.91819704
28,-87.73612333,41.88417292
27,-87.71734493,41.88961273
28,-87.7141155,41.88665463
27,-87.69652163,41.88058346
